tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime
Breast,80,-1,0.014348191526285397,0.8376772471034342,0.8706975375134648,321474.3863413334,125.86885235417823,12.595703286727659,134.23769465890567,2574.496203660965
Breast,90,-1,0.014436625990127927,0.8371199674086202,0.8727759038106782,321199.96166944504,113.74443050564284,12.581988230306735,117.2301504313987,2848.9208755493164
Breast,100,-1,0.014372763934063962,0.8375280508134555,0.8718909502411172,320729.1661992073,97.61342500127608,12.568387306111,104.14506290400395,3319.7163457870483
Breast,200,-1,0.014469449275539314,0.8373718940664082,0.8724775631030381,319052.92546081543,64.86222301051875,12.498720544284028,66.26122471319226,4995.957084178925
Breast,300,-1,0.014369287591750874,0.8393018586153022,0.8716144013487555,317381.8345441818,48.60455219543967,12.427791446531817,48.353451764989494,6667.0480008125305
Breast,400,-1,0.014280986437282756,0.8397098382548204,0.8720975784033822,315133.52453041077,36.34726524890204,12.327932180823638,35.026233910267706,8915.358014583588
Breast,500,-1,0.014390238904977171,0.8383099185231665,0.8706037988994544,313386.4972040653,30.391781218137766,12.257762826790572,29.343218072357825,10662.385340929031
Breast,600,-1,0.014467697372945053,0.8387319963265741,0.8726840654308754,311541.9762506485,25.909595460189138,12.157255983395409,23.80984299947409,12506.906294345856
Breast,700,-1,0.014328468032447493,0.838043993027216,0.8719188787135083,309320.322968483,22.001396732765148,12.07796641579028,20.726457260513975,14728.559576511383
Breast,800,-1,0.014247486878564258,0.8404534404930822,0.872070362943936,307423.0987522602,19.49074320854643,11.981777093780636,17.91238325372337,16625.783792734146
Breast,900,-1,0.014256680648253032,0.839753796658614,0.872028184642003,305522.7816336155,17.491477785590668,12.040478860468166,19.53065542473632,18526.10091137886
Breast,1000,-1,0.014261313292049788,0.8397146888106795,0.8729425706815146,303578.9982647896,15.83051853685187,11.866910553722697,15.413339499441827,20469.884280204773
Breast,1200,-1,0.01424457638591338,0.8410623678470383,0.871990406775215,299829.79131007195,13.379894373482363,11.65348487002888,12.240356787837962,24219.09123492241
Breast,1400,-1,0.014244657058109915,0.8393221556417223,0.8714856037156558,296140.12167072296,11.611009317283214,11.523880085786587,10.880218877528597,27908.760874271393
Breast,1600,-1,0.01414115348566929,0.8413932878591607,0.8729005076968342,291785.4757757187,10.043851998096649,11.532791874780969,10.963991365756257,32263.406769275665
Kidney,1,-1,0.019473997788615676,0.8618337119659916,0.8063307053615862,273778.09902119637,184.68507863734314,5.711420911537531,179.20466837524023,1490.4754433631897
Kidney,2,-1,0.01955520983313854,0.8602360794817865,0.7999805847316798,274367.832873106,305.60215835082164,5.7244746618767035,302.35106792254606,900.7415914535522
Kidney,3,-1,0.018575691770251493,0.8670407609910454,0.8101891423229062,274447.4779880047,335.24510495955644,5.724658670675918,305.30849866014177,821.0964765548706
Kidney,4,-1,0.018494313044790957,0.8667421529716668,0.8119338885996876,274401.3957862854,317.4300537605407,5.723419776251599,286.44427531275653,867.1786782741547
Kidney,5,-1,0.018579963509671147,0.8666460153394921,0.814204763048403,274493.36719083786,355.0902884889377,5.724738652643364,306.6121031912207,775.207273721695
Kidney,6,-1,0.019079477458930315,0.8635258845617058,0.8067823485954195,274559.4371857643,388.17388775867914,5.7264732317381615,337.90165255610765,709.1372787952423
Kidney,7,-1,0.018536273890062988,0.8677708330398386,0.8128450631771855,274259.75065732,272.86090245806474,5.7208101374337605,253.45673207239733,1008.8238072395325
Kidney,8,-1,0.018320425918579932,0.8683497136783738,0.8121916462169267,273641.7119603157,169.20211372902813,5.707834125357767,161.1678919215172,1626.8625042438507
Kidney,9,-1,0.01852249941580254,0.8670679121773465,0.8146593523545154,274134.4884150028,242.72282916463948,5.717023278618455,217.16566790481318,1134.0860495567322
Kidney,10,-1,0.01850989170810573,0.8667630240215201,0.8151876031556448,274135.33889245987,242.90498925526617,5.721274444738743,258.75861029235034,1133.2355720996857
Kidney,20,-1,0.018251679878939425,0.8687101228221958,0.8125818761378435,273800.8785505295,187.55150289184422,5.713024064191201,188.64060392797705,1467.695914030075
Kidney,30,-1,0.01836442007915201,0.8680337214322255,0.8125643798928719,273605.23525834084,165.4915446202519,5.708226138501195,162.9605072764639,1663.3392062187195
Kidney,40,-1,0.018202254417611908,0.8707559452109424,0.8128561935912572,273694.5169658661,174.87834764171197,5.712697472910458,186.63859134616027,1574.0574986934662
Kidney,50,-1,0.01826041021335438,0.868830202584595,0.809601863600776,273458.9726073742,152.1155459536881,5.705921857186179,152.96001509865258,1809.6018571853638
Kidney,60,-1,0.018288408768093276,0.8718730191302225,0.8110781048553474,273365.84623646736,144.67046339064555,5.702724011435556,140.9555401397104,1902.7282280921936
Kidney,70,-1,0.01830685847453312,0.8681263673755142,0.8114754203395521,273229.42925930023,134.99213972334695,5.704315153555367,146.683472702511,2039.1452052593231
Kidney,80,-1,0.018221501022252264,0.8685298814860033,0.8092207315560432,272601.9821481705,103.22859357717994,5.68608159417772,100.07946945458077,2666.592316389084
Kidney,90,-1,0.018077576595892816,0.8698650256461401,0.8111116834947455,272621.1869997978,103.97744120516708,5.68793653568,103.42230503500556,2647.387464761734
Kidney,100,-1,0.018186897194966474,0.8690024628187708,0.8112185746453617,272530.954880476,100.55033798887298,5.682916490920728,94.8484229381071,2737.619584083557
Kidney,200,-1,0.018192516311994603,0.869414616171509,0.8136878518967137,271156.878279686,66.94769313871934,5.656176810397191,65.7946517725934,4111.696184873581
Kidney,300,-1,0.017869687999444477,0.8736235957463218,0.8102548902621469,269640.15808320045,48.906931508519655,5.621552013714864,47.10902928080053,5628.4163813591
Kidney,400,-1,0.01810298607208995,0.8686295633878548,0.8149829944279615,267699.48480272293,36.367461182612836,5.584538787892554,36.13793368219696,7569.089661836624
Kidney,500,-1,0.018497749938476724,0.8646435186112266,0.8149335383768141,265881.93758511543,29.32558039689088,5.534348367921041,27.46464613954364,9386.636879444122
Kidney,600,-1,0.01835918476059418,0.8652361525646233,0.8144026321625092,264701.5370795727,26.049739812186857,5.540907824319104,28.35401519737414,10567.037384986877
Kidney,700,-1,0.01831895941453763,0.8700592498975483,0.8130253517036822,262840.0130517483,22.148064069652865,5.477268211928506,21.575571507839538,12428.56141281128
Kidney,800,-1,0.018022913894613368,0.8722925682013639,0.8109995076946684,261351.3309586048,19.77895797733085,5.474344602100483,21.34118861175446,13917.243505954742
Kidney,900,-1,0.01814364036937799,0.8703432831146052,0.8109294650395272,259587.27449274063,17.553938446381895,5.40056486331377,16.749410989976628,15681.299971818924
Kidney,1000,-1,0.017937093866704376,0.8703604799617496,0.8130697579048771,257907.25190329552,15.855276779358327,5.382895909706006,15.928653193339898,17361.322561264038
Kidney,1200,-1,0.018046061409613245,0.8717532037755418,0.8169280560189814,254940.49057912827,13.541294694372978,5.317650316740126,13.488012779032571,20328.08388543129
Kidney,1400,-1,0.01809589852962542,0.870532381950616,0.811196894940115,251511.20829606056,11.586662111962188,5.2449937659560115,11.522039170824133,23757.366168498993
Kidney,1600,-1,0.017952430914711822,0.8700607369794223,0.8140720141423122,248260.44033622742,10.192061886118843,5.165898803107338,9.944165880885874,27008.134128332138
